"tau","core_model","true_rmse","true_mae","pE","pQ","pV","N","lambda","rho","truth","rep"
0.8,"M3",1.03588885756581,0.822084704361364,0.1,0.1,0.8,200,0.7,0,"M0",96
0.6,"M0",1.05271891386928,0.839716028835109,0.4,0.3,0.1,200,0.7,0,"M0",97
0.7,"M0",1.05271891386928,0.839716028835109,0.4,0.3,0.1,200,0.7,0,"M0",97
0.8,"M0",1.05271891386928,0.839716028835109,0.4,0.3,0.1,200,0.7,0,"M0",97
0.6,"M5",1.04167316384002,0.829905952394679,0.7,0,1,200,0.7,0,"M0",98
0.7,"M5",1.04167316384002,0.829905952394679,0.7,0,1,200,0.7,0,"M0",98
0.8,"M3",1.04083616635625,0.830022600368286,0.7,0,1,200,0.7,0,"M0",98
0.6,"M2",1.03363905480049,0.821877080191894,0.1,0.9,0.2,200,0.7,0,"M0",99
0.7,"M2",1.03363905480049,0.821877080191894,0.1,0.9,0.2,200,0.7,0,"M0",99
0.8,"M2",1.03363905480049,0.821877080191894,0.1,0.9,0.2,200,0.7,0,"M0",99
0.6,"M3",1.01828067616677,0.812515701121178,0.2,0,1,200,0.7,0,"M0",100
0.7,"M3",1.01828067616677,0.812515701121178,0.2,0,1,200,0.7,0,"M0",100
0.8,"M3",1.01828067616677,0.812515701121178,0.2,0,1,200,0.7,0,"M0",100
0.6,"M0",1.03366766292563,0.822109052548957,0,0.1,0.1,200,0.7,0,"M0",101
0.7,"M0",1.03366766292563,0.822109052548957,0,0.1,0.1,200,0.7,0,"M0",101
0.8,"M0",1.03366766292563,0.822109052548957,0,0.1,0.1,200,0.7,0,"M0",101
0.6,"M0",1.02292308488684,0.814650072513587,0.3,0.1,0.3,200,0.7,0,"M0",102
0.7,"M0",1.02292308488684,0.814650072513587,0.3,0.1,0.3,200,0.7,0,"M0",102
0.8,"M0",1.02292308488684,0.814650072513587,0.3,0.1,0.3,200,0.7,0,"M0",102
0.6,"M3",1.0331614860061,0.827660010535673,0.5,0.3,0.9,200,0.7,0,"M0",103
0.7,"M3",1.0331614860061,0.827660010535673,0.5,0.3,0.9,200,0.7,0,"M0",103
0.8,"M3",1.0331614860061,0.827660010535673,0.5,0.3,0.9,200,0.7,0,"M0",103
0.6,"M0",1.02710250120828,0.817848337735294,0.4,0,0,200,0.7,0,"M0",104
0.7,"M0",1.02710250120828,0.817848337735294,0.4,0,0,200,0.7,0,"M0",104
0.8,"M0",1.02710250120828,0.817848337735294,0.4,0,0,200,0.7,0,"M0",104
0.6,"M4",1.02231750866639,0.816169722536826,0.6,0.9,0.3,200,0.7,0,"M0",105
0.7,"M2",1.02098921508122,0.814116337189953,0.6,0.9,0.3,200,0.7,0,"M0",105
0.8,"M2",1.02098921508122,0.814116337189953,0.6,0.9,0.3,200,0.7,0,"M0",105
0.6,"M3",1.03332332192929,0.825224405244975,0,0,1,200,0.7,0,"M0",106
0.7,"M3",1.03332332192929,0.825224405244975,0,0,1,200,0.7,0,"M0",106
0.8,"M3",1.03332332192929,0.825224405244975,0,0,1,200,0.7,0,"M0",106
0.6,"M3",1.03904191139428,0.833831923285711,0.1,0,1,200,0.7,0,"M0",107
0.7,"M3",1.03904191139428,0.833831923285711,0.1,0,1,200,0.7,0,"M0",107
0.8,"M3",1.03904191139428,0.833831923285711,0.1,0,1,200,0.7,0,"M0",107
0.6,"M0",1.03517653767834,0.821673892963236,0,0.2,0.5,200,0.7,0,"M0",108
0.7,"M0",1.03517653767834,0.821673892963236,0,0.2,0.5,200,0.7,0,"M0",108
0.8,"M0",1.03517653767834,0.821673892963236,0,0.2,0.5,200,0.7,0,"M0",108
0.6,"M0",1.03042580136649,0.82003408879927,0.3,0.5,0,200,0.7,0,"M0",109
0.7,"M0",1.03042580136649,0.82003408879927,0.3,0.5,0,200,0.7,0,"M0",109
0.8,"M0",1.03042580136649,0.82003408879927,0.3,0.5,0,200,0.7,0,"M0",109
0.6,"M4",1.06451856453312,0.850587471402893,0.9,0.8,0.3,200,0.7,0,"M0",110
0.7,"M4",1.06451856453312,0.850587471402893,0.9,0.8,0.3,200,0.7,0,"M0",110
0.8,"M4",1.06451856453312,0.850587471402893,0.9,0.8,0.3,200,0.7,0,"M0",110
0.6,"M0",1.0203383275261,0.816024123877925,0.3,0.2,0,200,0.7,0,"M0",111
0.7,"M0",1.0203383275261,0.816024123877925,0.3,0.2,0,200,0.7,0,"M0",111
0.8,"M0",1.0203383275261,0.816024123877925,0.3,0.2,0,200,0.7,0,"M0",111
0.6,"M0",1.0377007216688,0.831415932446655,0,0,0,200,0.7,0,"M0",112
0.7,"M0",1.0377007216688,0.831415932446655,0,0,0,200,0.7,0,"M0",112
0.8,"M0",1.0377007216688,0.831415932446655,0,0,0,200,0.7,0,"M0",112
0.6,"M2",1.03190980751873,0.823959944010705,0.3,0.6,0,200,0.7,0,"M0",113
0.7,"M0",1.03381402793724,0.824752736588291,0.3,0.6,0,200,0.7,0,"M0",113
0.8,"M0",1.03381402793724,0.824752736588291,0.3,0.6,0,200,0.7,0,"M0",113
0.6,"M3",1.01857335687485,0.812833857005068,0,0.1,0.6,200,0.7,0,"M0",114
0.7,"M0",1.01960909321344,0.813301274996936,0,0.1,0.6,200,0.7,0,"M0",114
0.8,"M0",1.01960909321344,0.813301274996936,0,0.1,0.6,200,0.7,0,"M0",114
0.6,"M0",1.01762854025199,0.814954124425871,0.1,0.2,0,200,0.7,0,"M0",115
0.7,"M0",1.01762854025199,0.814954124425871,0.1,0.2,0,200,0.7,0,"M0",115
0.8,"M0",1.01762854025199,0.814954124425871,0.1,0.2,0,200,0.7,0,"M0",115
0.6,"M0",1.0264556465652,0.822923331716654,0.3,0,0.1,200,0.7,0,"M0",116
0.7,"M0",1.0264556465652,0.822923331716654,0.3,0,0.1,200,0.7,0,"M0",116
0.8,"M0",1.0264556465652,0.822923331716654,0.3,0,0.1,200,0.7,0,"M0",116
0.6,"M0",1.02416865705353,0.814205373005202,0.1,0,0,200,0.7,0,"M0",117
0.7,"M0",1.02416865705353,0.814205373005202,0.1,0,0,200,0.7,0,"M0",117
0.8,"M0",1.02416865705353,0.814205373005202,0.1,0,0,200,0.7,0,"M0",117
0.6,"M0",1.02670256954386,0.818091756613768,0.2,0.1,0.5,200,0.7,0,"M0",118
0.7,"M0",1.02670256954386,0.818091756613768,0.2,0.1,0.5,200,0.7,0,"M0",118
0.8,"M0",1.02670256954386,0.818091756613768,0.2,0.1,0.5,200,0.7,0,"M0",118
0.6,"M6",1.02770387742836,0.816790975567856,0.1,0.8,0.6,200,0.7,0,"M0",119
0.7,"M2",1.02525023831058,0.81629581111175,0.1,0.8,0.6,200,0.7,0,"M0",119
0.8,"M2",1.02525023831058,0.81629581111175,0.1,0.8,0.6,200,0.7,0,"M0",119
0.6,"M0",0.985251026343694,0.781703188609021,0,0.1,0,200,0.7,0,"M0",120
0.7,"M0",0.985251026343694,0.781703188609021,0,0.1,0,200,0.7,0,"M0",120
0.8,"M0",0.985251026343694,0.781703188609021,0,0.1,0,200,0.7,0,"M0",120
0.6,"M0",1.01892078062635,0.807875622114037,0,0.2,0,200,0.7,0,"M0",121
0.7,"M0",1.01892078062635,0.807875622114037,0,0.2,0,200,0.7,0,"M0",121
0.8,"M0",1.01892078062635,0.807875622114037,0,0.2,0,200,0.7,0,"M0",121
0.6,"M0",1.02783919140626,0.81628267519818,0,0.2,0.4,200,0.7,0,"M0",122
0.7,"M0",1.02783919140626,0.81628267519818,0,0.2,0.4,200,0.7,0,"M0",122
0.8,"M0",1.02783919140626,0.81628267519818,0,0.2,0.4,200,0.7,0,"M0",122
0.6,"M0",1.02645268019872,0.817579491390007,0.5,0.2,0,200,0.7,0,"M0",123
0.7,"M0",1.02645268019872,0.817579491390007,0.5,0.2,0,200,0.7,0,"M0",123
0.8,"M0",1.02645268019872,0.817579491390007,0.5,0.2,0,200,0.7,0,"M0",123
0.6,"M0",1.01698363992741,0.809949220278679,0,0.1,0,200,0.7,0,"M0",124
0.7,"M0",1.01698363992741,0.809949220278679,0,0.1,0,200,0.7,0,"M0",124
0.8,"M0",1.01698363992741,0.809949220278679,0,0.1,0,200,0.7,0,"M0",124
0.6,"M1",1.01500581210983,0.811680801061789,0.7,0.1,0.3,200,0.7,0,"M0",125
0.7,"M1",1.01500581210983,0.811680801061789,0.7,0.1,0.3,200,0.7,0,"M0",125
0.8,"M0",1.01722550619207,0.813698854926478,0.7,0.1,0.3,200,0.7,0,"M0",125
0.6,"M0",1.02000998908694,0.816091394372131,0,0,0.5,200,0.7,0,"M0",126
0.7,"M0",1.02000998908694,0.816091394372131,0,0,0.5,200,0.7,0,"M0",126
0.8,"M0",1.02000998908694,0.816091394372131,0,0,0.5,200,0.7,0,"M0",126
0.6,"M3",1.00862278515956,0.80332074715582,0.2,0.1,0.7,200,0.7,0,"M0",127
0.7,"M3",1.00862278515956,0.80332074715582,0.2,0.1,0.7,200,0.7,0,"M0",127
0.8,"M0",1.00166011105993,0.797546439653928,0.2,0.1,0.7,200,0.7,0,"M0",127
0.6,"M0",1.03313948358403,0.81743370061011,0,0,0.1,200,0.7,0,"M0",128
0.7,"M0",1.03313948358403,0.81743370061011,0,0,0.1,200,0.7,0,"M0",128
0.8,"M0",1.03313948358403,0.81743370061011,0,0,0.1,200,0.7,0,"M0",128
0.6,"M1",1.04822512164976,0.839031100341329,0.6,0,0.4,200,0.7,0,"M0",129
0.7,"M0",1.04506452889577,0.835854174552002,0.6,0,0.4,200,0.7,0,"M0",129
0.8,"M0",1.04506452889577,0.835854174552002,0.6,0,0.4,200,0.7,0,"M0",129
0.6,"M3",1.0185090341048,0.814137775497008,0,0.1,0.8,200,0.7,0,"M0",130
0.7,"M3",1.0185090341048,0.814137775497008,0,0.1,0.8,200,0.7,0,"M0",130
0.8,"M3",1.0185090341048,0.814137775497008,0,0.1,0.8,200,0.7,0,"M0",130
0.6,"M2",1.01800143593143,0.813901237948545,0.1,0.9,0,200,0.7,0,"M0",131
0.7,"M2",1.01800143593143,0.813901237948545,0.1,0.9,0,200,0.7,0,"M0",131
0.8,"M2",1.01800143593143,0.813901237948545,0.1,0.9,0,200,0.7,0,"M0",131
0.6,"M0",1.02610221460507,0.817536125529208,0.1,0.1,0,200,0.7,0,"M0",132
0.7,"M0",1.02610221460507,0.817536125529208,0.1,0.1,0,200,0.7,0,"M0",132
0.8,"M0",1.02610221460507,0.817536125529208,0.1,0.1,0,200,0.7,0,"M0",132
0.6,"M2",1.02696220477327,0.819224735850264,0.3,0.8,0,200,0.7,0,"M0",133
0.7,"M2",1.02696220477327,0.819224735850264,0.3,0.8,0,200,0.7,0,"M0",133
0.8,"M2",1.02696220477327,0.819224735850264,0.3,0.8,0,200,0.7,0,"M0",133
0.6,"M0",1.02030885202652,0.817031140900916,0,0.1,0.3,200,0.7,0,"M0",134
0.7,"M0",1.02030885202652,0.817031140900916,0,0.1,0.3,200,0.7,0,"M0",134
0.8,"M0",1.02030885202652,0.817031140900916,0,0.1,0.3,200,0.7,0,"M0",134
0.6,"M1",1.02240017994573,0.816352258298807,0.8,0.3,0.2,200,0.7,0,"M0",135
0.7,"M1",1.02240017994573,0.816352258298807,0.8,0.3,0.2,200,0.7,0,"M0",135
0.8,"M1",1.02240017994573,0.816352258298807,0.8,0.3,0.2,200,0.7,0,"M0",135
0.6,"M2",1.02460931838616,0.817592441665314,0.5,0.8,0.2,200,0.7,0,"M0",136
0.7,"M2",1.02460931838616,0.817592441665314,0.5,0.8,0.2,200,0.7,0,"M0",136
0.8,"M2",1.02460931838616,0.817592441665314,0.5,0.8,0.2,200,0.7,0,"M0",136
0.6,"M1",1.01606967571047,0.80724531178288,0.8,0,0.5,200,0.7,0,"M0",137
0.7,"M1",1.01606967571047,0.80724531178288,0.8,0,0.5,200,0.7,0,"M0",137
0.8,"M1",1.01606967571047,0.80724531178288,0.8,0,0.5,200,0.7,0,"M0",137
0.6,"M0",1.00710532324466,0.807555710599172,0.4,0,0.2,200,0.7,0,"M0",138
0.7,"M0",1.00710532324466,0.807555710599172,0.4,0,0.2,200,0.7,0,"M0",138
0.8,"M0",1.00710532324466,0.807555710599172,0.4,0,0.2,200,0.7,0,"M0",138
0.6,"M1",1.02510258062894,0.813772806791209,0.6,0.2,0,200,0.7,0,"M0",139
0.7,"M0",1.02334448043049,0.812087168610003,0.6,0.2,0,200,0.7,0,"M0",139
0.8,"M0",1.02334448043049,0.812087168610003,0.6,0.2,0,200,0.7,0,"M0",139
0.6,"M4",1.04198843608977,0.830128637619964,0.8,0.9,0.2,200,0.7,0,"M0",140
0.7,"M4",1.04198843608977,0.830128637619964,0.8,0.9,0.2,200,0.7,0,"M0",140
0.8,"M4",1.04198843608977,0.830128637619964,0.8,0.9,0.2,200,0.7,0,"M0",140
0.6,"M3",1.02813648547926,0.826265324601858,0,0.2,0.6,200,0.7,0,"M0",141
0.7,"M0",1.024685546371,0.821851186195157,0,0.2,0.6,200,0.7,0,"M0",141
0.8,"M0",1.024685546371,0.821851186195157,0,0.2,0.6,200,0.7,0,"M0",141
0.6,"M1",1.02103383452442,0.814568283783088,0.8,0.4,0.4,200,0.7,0,"M0",142
0.7,"M1",1.02103383452442,0.814568283783088,0.8,0.4,0.4,200,0.7,0,"M0",142
0.8,"M1",1.02103383452442,0.814568283783088,0.8,0.4,0.4,200,0.7,0,"M0",142
0.6,"M1",1.02859511955526,0.818598984218672,0.6,0.4,0.3,200,0.7,0,"M0",143
0.7,"M0",1.02858868466152,0.818429834131261,0.6,0.4,0.3,200,0.7,0,"M0",143
0.8,"M0",1.02858868466152,0.818429834131261,0.6,0.4,0.3,200,0.7,0,"M0",143
0.6,"M0",0.997252415306229,0.791515454877603,0.5,0.1,0.1,200,0.7,0,"M0",144
0.7,"M0",0.997252415306229,0.791515454877603,0.5,0.1,0.1,200,0.7,0,"M0",144
0.8,"M0",0.997252415306229,0.791515454877603,0.5,0.1,0.1,200,0.7,0,"M0",144
0.6,"M0",1.00790138966448,0.802946524019903,0.1,0.4,0.1,200,0.7,0,"M0",145
0.7,"M0",1.00790138966448,0.802946524019903,0.1,0.4,0.1,200,0.7,0,"M0",145
0.8,"M0",1.00790138966448,0.802946524019903,0.1,0.4,0.1,200,0.7,0,"M0",145
0.6,"M0",1.02076680791788,0.813102253593552,0,0,0.1,200,0.7,0,"M0",146
0.7,"M0",1.02076680791788,0.813102253593552,0,0,0.1,200,0.7,0,"M0",146
0.8,"M0",1.02076680791788,0.813102253593552,0,0,0.1,200,0.7,0,"M0",146
0.6,"M0",1.01321005195458,0.808507556699738,0.1,0,0.1,200,0.7,0,"M0",147
0.7,"M0",1.01321005195458,0.808507556699738,0.1,0,0.1,200,0.7,0,"M0",147
0.8,"M0",1.01321005195458,0.808507556699738,0.1,0,0.1,200,0.7,0,"M0",147
0.6,"M0",1.01607012686593,0.805258856889144,0,0,0.1,200,0.7,0,"M0",148
0.7,"M0",1.01607012686593,0.805258856889144,0,0,0.1,200,0.7,0,"M0",148
0.8,"M0",1.01607012686593,0.805258856889144,0,0,0.1,200,0.7,0,"M0",148
0.6,"M1",1.0379489970348,0.828672305849007,1,0.1,0,200,0.7,0,"M0",149
0.7,"M1",1.0379489970348,0.828672305849007,1,0.1,0,200,0.7,0,"M0",149
0.8,"M1",1.0379489970348,0.828672305849007,1,0.1,0,200,0.7,0,"M0",149
0.6,"M0",1.02293669914807,0.816767589991933,0.3,0.2,0,200,0.7,0,"M0",150
0.7,"M0",1.02293669914807,0.816767589991933,0.3,0.2,0,200,0.7,0,"M0",150
0.8,"M0",1.02293669914807,0.816767589991933,0.3,0.2,0,200,0.7,0,"M0",150
0.6,"M1",1.02297977091048,0.815269191563157,0.6,0.3,0.2,200,0.7,0,"M0",151
0.7,"M0",1.0214113110771,0.813414668228829,0.6,0.3,0.2,200,0.7,0,"M0",151
0.8,"M0",1.0214113110771,0.813414668228829,0.6,0.3,0.2,200,0.7,0,"M0",151
0.6,"M2",1.02297142873427,0.815568433305126,0.2,0.8,0.2,200,0.7,0,"M0",152
0.7,"M2",1.02297142873427,0.815568433305126,0.2,0.8,0.2,200,0.7,0,"M0",152
0.8,"M2",1.02297142873427,0.815568433305126,0.2,0.8,0.2,200,0.7,0,"M0",152
0.6,"M2",1.02868573934011,0.816761860779569,0.1,1,0.1,200,0.7,0,"M0",153
0.7,"M2",1.02868573934011,0.816761860779569,0.1,1,0.1,200,0.7,0,"M0",153
0.8,"M2",1.02868573934011,0.816761860779569,0.1,1,0.1,200,0.7,0,"M0",153
0.6,"M0",1.02957329872737,0.823164084248544,0.2,0.1,0,200,0.7,0,"M0",154
0.7,"M0",1.02957329872737,0.823164084248544,0.2,0.1,0,200,0.7,0,"M0",154
0.8,"M0",1.02957329872737,0.823164084248544,0.2,0.1,0,200,0.7,0,"M0",154
0.6,"M0",1.02480402436514,0.818671987996475,0.4,0.5,0.4,200,0.7,0,"M0",155
0.7,"M0",1.02480402436514,0.818671987996475,0.4,0.5,0.4,200,0.7,0,"M0",155
0.8,"M0",1.02480402436514,0.818671987996475,0.4,0.5,0.4,200,0.7,0,"M0",155
0.6,"M2",1.02374243649448,0.812532956849163,0.4,1,0,200,0.7,0,"M0",156
0.7,"M2",1.02374243649448,0.812532956849163,0.4,1,0,200,0.7,0,"M0",156
0.8,"M2",1.02374243649448,0.812532956849163,0.4,1,0,200,0.7,0,"M0",156
0.6,"M0",1.01014065604946,0.808481385261004,0.2,0.2,0.1,200,0.7,0,"M0",157
0.7,"M0",1.01014065604946,0.808481385261004,0.2,0.2,0.1,200,0.7,0,"M0",157
0.8,"M0",1.01014065604946,0.808481385261004,0.2,0.2,0.1,200,0.7,0,"M0",157
0.6,"M0",1.00443467733588,0.798966204992131,0,0,0,200,0.7,0,"M0",158
0.7,"M0",1.00443467733588,0.798966204992131,0,0,0,200,0.7,0,"M0",158
0.8,"M0",1.00443467733588,0.798966204992131,0,0,0,200,0.7,0,"M0",158
0.6,"M2",1.0436175428687,0.833250367923345,0.1,0.7,0.2,200,0.7,0,"M0",159
0.7,"M2",1.0436175428687,0.833250367923345,0.1,0.7,0.2,200,0.7,0,"M0",159
0.8,"M0",1.04565238334526,0.834542793098427,0.1,0.7,0.2,200,0.7,0,"M0",159
0.6,"M0",1.02455719094131,0.81689092323069,0.3,0,0.2,200,0.7,0,"M0",160
0.7,"M0",1.02455719094131,0.81689092323069,0.3,0,0.2,200,0.7,0,"M0",160
0.8,"M0",1.02455719094131,0.81689092323069,0.3,0,0.2,200,0.7,0,"M0",160
0.6,"M3",1.03609201660715,0.822490204876336,0.2,0,0.7,200,0.7,0,"M0",161
0.7,"M3",1.03609201660715,0.822490204876336,0.2,0,0.7,200,0.7,0,"M0",161
0.8,"M0",1.03777439124779,0.824362030465752,0.2,0,0.7,200,0.7,0,"M0",161
0.6,"M7",1.07505874699469,0.86253346169642,1,1,0.8,200,0.7,0,"M0",162
0.7,"M7",1.07505874699469,0.86253346169642,1,1,0.8,200,0.7,0,"M0",162
0.8,"M7",1.07505874699469,0.86253346169642,1,1,0.8,200,0.7,0,"M0",162
0.6,"M0",1.01188446543079,0.805098522627506,0.1,0.2,0,200,0.7,0,"M0",163
0.7,"M0",1.01188446543079,0.805098522627506,0.1,0.2,0,200,0.7,0,"M0",163
0.8,"M0",1.01188446543079,0.805098522627506,0.1,0.2,0,200,0.7,0,"M0",163
0.6,"M1",1.02137154788394,0.819631549813262,0.8,0.1,0.1,200,0.7,0,"M0",164
0.7,"M1",1.02137154788394,0.819631549813262,0.8,0.1,0.1,200,0.7,0,"M0",164
0.8,"M1",1.02137154788394,0.819631549813262,0.8,0.1,0.1,200,0.7,0,"M0",164
0.6,"M4",1.02232708609405,0.819896832706596,0.7,0.7,0,200,0.7,0,"M0",165
0.7,"M4",1.02232708609405,0.819896832706596,0.7,0.7,0,200,0.7,0,"M0",165
0.8,"M0",1.01558183601992,0.814890143288424,0.7,0.7,0,200,0.7,0,"M0",165
0.6,"M6",1.03460146138434,0.822700718417419,0.3,0.6,0.6,200,0.7,0,"M0",166
0.7,"M0",1.02785935196485,0.81506583033831,0.3,0.6,0.6,200,0.7,0,"M0",166
0.8,"M0",1.02785935196485,0.81506583033831,0.3,0.6,0.6,200,0.7,0,"M0",166
0.6,"M6",1.06288653333128,0.844573998036414,0,0.7,0.8,200,0.7,0,"M0",167
0.7,"M6",1.06288653333128,0.844573998036414,0,0.7,0.8,200,0.7,0,"M0",167
0.8,"M3",1.05535192972375,0.839054506011023,0,0.7,0.8,200,0.7,0,"M0",167
0.6,"M0",1.01375527029277,0.813107176383705,0.2,0.5,0.4,200,0.7,0,"M0",168
0.7,"M0",1.01375527029277,0.813107176383705,0.2,0.5,0.4,200,0.7,0,"M0",168
0.8,"M0",1.01375527029277,0.813107176383705,0.2,0.5,0.4,200,0.7,0,"M0",168
0.6,"M1",1.05169949587596,0.841630861302798,0.6,0,0,200,0.7,0,"M0",169
0.7,"M0",1.0495582617668,0.840171819928027,0.6,0,0,200,0.7,0,"M0",169
0.8,"M0",1.0495582617668,0.840171819928027,0.6,0,0,200,0.7,0,"M0",169
0.6,"M0",1.03012596827851,0.818274009596916,0,0.2,0.4,200,0.7,0,"M0",170
0.7,"M0",1.03012596827851,0.818274009596916,0,0.2,0.4,200,0.7,0,"M0",170
0.8,"M0",1.03012596827851,0.818274009596916,0,0.2,0.4,200,0.7,0,"M0",170
0.6,"M0",1.01106136087727,0.805494966166451,0,0,0,200,0.7,0,"M0",171
0.7,"M0",1.01106136087727,0.805494966166451,0,0,0,200,0.7,0,"M0",171
0.8,"M0",1.01106136087727,0.805494966166451,0,0,0,200,0.7,0,"M0",171
0.6,"M2",1.03454706927613,0.824601908681874,0.3,1,0.1,200,0.7,0,"M0",172
0.7,"M2",1.03454706927613,0.824601908681874,0.3,1,0.1,200,0.7,0,"M0",172
0.8,"M2",1.03454706927613,0.824601908681874,0.3,1,0.1,200,0.7,0,"M0",172
0.6,"M2",1.02257100560559,0.81026714783795,0.3,1,0,200,0.7,0,"M0",173
0.7,"M2",1.02257100560559,0.81026714783795,0.3,1,0,200,0.7,0,"M0",173
0.8,"M2",1.02257100560559,0.81026714783795,0.3,1,0,200,0.7,0,"M0",173
0.6,"M3",1.01823712333207,0.814042306109791,0,0.3,0.8,200,0.7,0,"M0",174
0.7,"M3",1.01823712333207,0.814042306109791,0,0.3,0.8,200,0.7,0,"M0",174
0.8,"M3",1.01823712333207,0.814042306109791,0,0.3,0.8,200,0.7,0,"M0",174
0.6,"M0",1.02378305494949,0.823563842564726,0.5,0,0.1,200,0.7,0,"M0",175
0.7,"M0",1.02378305494949,0.823563842564726,0.5,0,0.1,200,0.7,0,"M0",175
0.8,"M0",1.02378305494949,0.823563842564726,0.5,0,0.1,200,0.7,0,"M0",175
0.6,"M0",1.01386840993121,0.814124671129016,0.5,0.2,0.1,200,0.7,0,"M0",176
0.7,"M0",1.01386840993121,0.814124671129016,0.5,0.2,0.1,200,0.7,0,"M0",176
0.8,"M0",1.01386840993121,0.814124671129016,0.5,0.2,0.1,200,0.7,0,"M0",176
0.6,"M1",1.0268917452295,0.825069345582597,0.6,0.1,0.4,200,0.7,0,"M0",177
0.7,"M0",1.02328087500649,0.821696937795977,0.6,0.1,0.4,200,0.7,0,"M0",177
0.8,"M0",1.02328087500649,0.821696937795977,0.6,0.1,0.4,200,0.7,0,"M0",177
0.6,"M6",1.03698552240808,0.829518162471323,0,0.9,0.9,200,0.7,0,"M0",178
0.7,"M6",1.03698552240808,0.829518162471323,0,0.9,0.9,200,0.7,0,"M0",178
0.8,"M6",1.03698552240808,0.829518162471323,0,0.9,0.9,200,0.7,0,"M0",178
0.6,"M0",1.03493234612113,0.819575539487206,0,0.3,0,200,0.7,0,"M0",179
0.7,"M0",1.03493234612113,0.819575539487206,0,0.3,0,200,0.7,0,"M0",179
0.8,"M0",1.03493234612113,0.819575539487206,0,0.3,0,200,0.7,0,"M0",179
0.6,"M2",1.02278513615229,0.811908950014803,0.2,1,0.4,200,0.7,0,"M0",180
0.7,"M2",1.02278513615229,0.811908950014803,0.2,1,0.4,200,0.7,0,"M0",180
0.8,"M2",1.02278513615229,0.811908950014803,0.2,1,0.4,200,0.7,0,"M0",180
0.6,"M3",1.04333358288541,0.834374594990565,0.5,0.4,0.9,200,0.7,0,"M0",181
0.7,"M3",1.04333358288541,0.834374594990565,0.5,0.4,0.9,200,0.7,0,"M0",181
0.8,"M3",1.04333358288541,0.834374594990565,0.5,0.4,0.9,200,0.7,0,"M0",181
0.6,"M5",1.05605741172288,0.848016513781683,0.9,0,0.6,200,0.7,0,"M0",182
0.7,"M1",1.05317722573436,0.84604807578907,0.9,0,0.6,200,0.7,0,"M0",182
0.8,"M1",1.05317722573436,0.84604807578907,0.9,0,0.6,200,0.7,0,"M0",182
0.6,"M0",1.01628055390917,0.811121397681853,0.2,0.1,0.1,200,0.7,0,"M0",183
0.7,"M0",1.01628055390917,0.811121397681853,0.2,0.1,0.1,200,0.7,0,"M0",183
0.8,"M0",1.01628055390917,0.811121397681853,0.2,0.1,0.1,200,0.7,0,"M0",183
0.6,"M1",1.02472653257782,0.815703250956363,1,0,0.5,200,0.7,0,"M0",184
0.7,"M1",1.02472653257782,0.815703250956363,1,0,0.5,200,0.7,0,"M0",184
0.8,"M1",1.02472653257782,0.815703250956363,1,0,0.5,200,0.7,0,"M0",184
0.6,"M3",1.00646881823179,0.800722784300589,0.2,0.2,0.8,200,0.7,0,"M0",185
0.7,"M3",1.00646881823179,0.800722784300589,0.2,0.2,0.8,200,0.7,0,"M0",185
0.8,"M3",1.00646881823179,0.800722784300589,0.2,0.2,0.8,200,0.7,0,"M0",185
0.6,"M0",1.03231359181253,0.821438632029586,0,0.3,0.2,200,0.7,0,"M0",186
0.7,"M0",1.03231359181253,0.821438632029586,0,0.3,0.2,200,0.7,0,"M0",186
0.8,"M0",1.03231359181253,0.821438632029586,0,0.3,0.2,200,0.7,0,"M0",186
0.6,"M0",1.0454227786921,0.83726869855051,0.1,0,0.2,200,0.7,0,"M0",187
0.7,"M0",1.0454227786921,0.83726869855051,0.1,0,0.2,200,0.7,0,"M0",187
0.8,"M0",1.0454227786921,0.83726869855051,0.1,0,0.2,200,0.7,0,"M0",187
0.6,"M0",1.02804248426795,0.818234439511032,0,0.3,0.4,200,0.7,0,"M0",188
0.7,"M0",1.02804248426795,0.818234439511032,0,0.3,0.4,200,0.7,0,"M0",188
0.8,"M0",1.02804248426795,0.818234439511032,0,0.3,0.4,200,0.7,0,"M0",188
0.6,"M0",1.01549289904341,0.814276388466954,0.1,0.1,0.1,200,0.7,0,"M0",189
0.7,"M0",1.01549289904341,0.814276388466954,0.1,0.1,0.1,200,0.7,0,"M0",189
0.8,"M0",1.01549289904341,0.814276388466954,0.1,0.1,0.1,200,0.7,0,"M0",189
0.6,"M0",1.00405321268727,0.792223815372609,0.1,0,0.2,200,0.7,0,"M0",190
0.7,"M0",1.00405321268727,0.792223815372609,0.1,0,0.2,200,0.7,0,"M0",190
0.8,"M0",1.00405321268727,0.792223815372609,0.1,0,0.2,200,0.7,0,"M0",190
0.6,"M0",1.03195356441697,0.828120462135674,0.2,0.1,0.1,200,0.7,0,"M0",191
0.7,"M0",1.03195356441697,0.828120462135674,0.2,0.1,0.1,200,0.7,0,"M0",191
0.8,"M0",1.03195356441697,0.828120462135674,0.2,0.1,0.1,200,0.7,0,"M0",191
0.6,"M0",1.02678630739943,0.818395653845508,0.1,0.1,0,200,0.7,0,"M0",192
0.7,"M0",1.02678630739943,0.818395653845508,0.1,0.1,0,200,0.7,0,"M0",192
0.8,"M0",1.02678630739943,0.818395653845508,0.1,0.1,0,200,0.7,0,"M0",192
0.6,"M2",1.04349028737216,0.833711758251379,0.3,1,0.2,200,0.7,0,"M0",193
